Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"Sau khi đổi chủ, đổi tên thì đây là cái siêu thị tệ nhất, hàng hoá thiếu chất lượng, ít đa dạng",0,0,0,0,0,0
"Bãi xe trước mặt xe cộ để lộn xộn, di chuyển không theo 1 chiều gây ùn tắc mất đẹp.",0,0,0,0,0,0
"1 trong những siêu thị lớn nhất bình định, có đầy đủ khu vui chơi, giải trí",0,0,0,0,0,0
Trung tâm thương mại còn chưa thu hút nhiều nhà buôn bán,0,0,0,0,0,0
"Siêu thị có nhiều hạng mục, phù hợp cho gia đình hoặc các bạn trẻ tới chơi, hoặc người nội trợ mua đồ tiêu dùng. Có buôn bán ăn uống, trang sức đắt tiền, quần áo. Có siêu thị hàng tiêu dùng. Có khu trò chơi giải trí phù hợp với nhiều đối tượng. Có rạp chiếu phim, chiếu nhưng bộ phim mới và hấp dẫn trên thị trường thế giới. Chúc các bạn vui vẻ.",0,0,0,0,0,0
Siêu thị nên bổ sung thêm nhân viên tính tiền tại giờ cao điểm. Siêu thị cũng nên bổ sung các bịch nilon lớn để chứa đồ cho khách mua nhiều hàng. Xin cảm ơn.,0,0,0,0,0,0
"Lần nào đến siêu thị cũng bị bắt bỏ túi đeo mini bên ngoài quày, túi nhỏ đựng đt, ví tiền rất là bất tiện.",0,0,0,0,0,0
Không gian 3 tầng với 2 khu trò chơi lớn và 1 khu xem phim bài bản. Bán nhiều mặt hàng đa dạng,0,0,0,0,0,0
"Đây là Big C đầu tiên ở Bình Định, Với thiết kế tòa nhà đẹp, nơi đây có cũng bán khá đầu đủ giống như các Big C ở Hồ Chí Minh nên mình rất thích mỗi khi về quê có thể mua sắm đồ ở đây.",0,0,0,0,0,0
"Có thêm trạm xe điện mới, hy vọng mọi người dần chuyển từ xe chạy xăng sang xe điện để bảo vệ môi trường",0,0,0,0,0,0
Siêu thị sạch sẽ đẹp món ăn ngon đã lại còn được dữ xe miễn phí nữa,0,0,0,0,0,0
"Hàng hóa đa dạng, nhân viên phục vụ tốt . Giá chấp nhận đươc. Vệ sinh ,ngăn nắp",0,0,0,0,0,0
"Big C Quy Nhơn khá rộng, nếu không quen bạn sẽ dễ bị lùng bùng trong vấn đề tìm cầu thang đi xuống tầng hầm lấy xe 🤣🤣🤣.Đồ đạc phong phú, đặc biệt giá cả cực sốc vì theo mình là quá rẻ so với những nơi khác, trong khi chất lượng không hề khác biệt nhé. Đến đây thì tha hồ mua sắm, chỉ khổ lúc vận chuyển về mà thôi :D",0,0,0,0,0,0
"Địa điểm mát mẻ. Sạch, hàng hóa nhiều. Ăn uống xem phim giải trí đều có... dịch vụ sửa chữa máy tính nhà cửa điện nước .... năm sao",0,0,0,0,0,0
"Mình hỏi hàng mà nhân viên thái độ, khách hỏi không trả lời, rõ ràng mình hỏi trước nhừn lại lấy cho những người khác trước",0,0,0,0,0,0
"Khu vui chơi mua sắm hiện đại, có rạp chiếu phim, có khu vui chơi cho trẻ em",0,0,0,0,0,0
"Theo mình thấy nơi này qui hoạch rất chuyên nghiệp và rộng rãi. Bên trong rất chuyên nghiệp. Giá cả đồng bộ không khác gì so với tp hcm, đà nẵng, nha trang ,bình dương. Chuẩn!! Vị trí đắc địa có bãi đậu xe rộng rãi. Mình thấy qui mô không những không thua kém mà còn hơn cả những nơi khác",0,0,0,0,0,0
"Hàng ăn trưa chật chội quá, ko phục vụ kịp khách ăn,  thiếu thìa, thiếu giấy...",0,0,0,0,0,0
"Nhỏ, quá ít gian hàng, thang máy bố trí không thoải mái",0,0,0,0,0,0
"Có dịch vụ giao hàng, nhưng ko nhận giao nước giải khát",0,0,0,0,0,0
Khu vui chơi cho bé trong dịp cuối tuần nhưng giá vé hơi mắc,0,0,0,0,0,0
Nhiều sản phẩm có giá rẻ hơn siêu thị coopmart. Bánh mì ổ dài ngon và rẻ.,0,0,0,0,0,0
"Là nơi thỏa mãn nhu cầu mua sắm của người dân Qui Nhơn toạ lạc tại trung tâm thành phố Qui Nhơn, là nơi giao nhau giữa các tuyến đường huyết mạch và khu du lịch, bãi tắm.",0,0,0,0,0,0
"Điểm cộng là đa dạng mẫu mã sản phẩm, có đầy đủ không gian cafe chơi đùa mua sắm các thứ ăn uống.Điểm trừ là tết rất đông đợi xếp hàng thanh toán rất lâu",0,0,0,0,0,0
"Thái độ nhân không tốt, khu dữ đồ và quầy tính tiền phục vụ kém.Tới chỗ dữ đồ mà không thấy nhân viên, đi sơ sơ thấy đang tám chuyện. Hỏi thì nói ""Khu này không phải dữ đồ, đi qua bên kia chứ trời"".Gặp ai tính nóng chắc lớn chuyện.",0,0,0,0,0,0
Giao mua tại chi nhánh quy Nhơn và đây chỉ đập củ xã giao hỏng,0,0,0,0,0,0
"Tôi rất ko hài lòng về thái độ phục vụ của nhân viên tính tiền. Thái độ của nhân viên cứ ""hầm hầm"" vậy, nói thì cứ như quát vào mặt ng ta. Ng ta mua đến quầy tính tiền rồi còn hỏi có tiền trả ko vậy là thái độ ""khinh thường"" à. Nên tôi đề nghị ban quản lí coi, điều chỉnh lại thái độ của nhân viên.",0,0,0,0,0,0
Siêu thị lớn nhất TP Qui Nhơn . Bán đủ loại các mặt hàng . Cả ăn uống giải trí,0,0,0,0,0,0
"Big C  đầy đủ & tiện lợi nhất.Lịch chiếu phim & Mua vé CGV Kim Cúc Plaza- rạp CGV toàn quốc đầy đủ & tiện lợi nhất. Rạp CGV Kim Cúc Plaza nằm ở Kim Cúc Plaza, được xây dựng với tiêu chuẩn rạp Hollywood, chuẩn âm thanh Dolby 7.1, màn hình lớn, sắc nét. CGV Kim Cúc Plaza ra mắt năm 2014, là rạp chiếu phim đầu tiên của CGV tại Bình Định, góp phần mang đến loại hình giải trí hết sức đặc sắc với giá vé hấp dẫn. CGV Kim Cúc Plaza cũng đã định hướng thói quen giải trí mới của giới trẻ trong khu vực, mở đường cho 1 số cụm rạp mới sau này.",0,0,0,0,0,0
"Nhân viên ở quầy thanh toán rất chán, khách cần thêm thông tin về món hàng thì thái độ rất khó chịu mặc dù khách hàng đã hỏi một cách rất nhẹ nhàng và lịch sự. Mặt nhân viên muốn quát vào mặt khách, mặt rất cau có. Nhân viên tên: Lê Thị Thuận ở quầy thanh toán",0,0,0,0,0,0
"Công tác phòng dịch khá tốt, vệ sinh sạch sẽ. Không gian mua sắm khá ổn, sản phẩm phong phú và đa dạng giá cả. 0",0,0,0,0,0,0
"Mình mua 1 bịch lạp xưởng ăn sạn không, cục nào cũng sạn và bị thối , đã đem trả lại siêu thị , họ đã trả lại tiền . Mong big c kiểm soát chất lượng hàng hóa hơn",0,0,0,0,0,0
"Hàng hóa đầy đủ, giá cả hợp lý thích hợp cho khách du lịch đến mua sắm",0,0,0,0,0,0
"Mẫu mã phong phú, nhân viên nhiệt tình. Sẽ giới thiệu người thân khi có nhu cầu",0,0,0,0,0,0
"Đồ ăn tại siêu thị ngon, có chỗ để ngồi ăn trong siêu thị.",0,0,0,0,0,0
Noi mua sắm đáng tin cậy sạch sẽ lịch sự nơi bạn an tâm để mua sắm,0,0,0,0,0,0
"Chả hiểu cái mạng tại BigC sao mà quẹt PC covid k thèm ra mã luôn, mọi thứ còn lại khi đi siêu thị tạm ổn, ah, mình muốn mua lẻ chuối thì k bán lẻ như coopmart (1 nải nhiều quá mình ăn k hết lại hư uổng)",0,0,0,0,0,0
"Giữ xe free, thích điểm này, nhưng đi lên tầng siêu thị thì phải đi đường vòng hơi mệt và thang máy k xuống được hầm",0,0,0,0,0,0
"Một nơi tích hợp thú vị cho tụi nhỏ, vừa shopping vừa 8888",0,0,0,0,0,0
5000000 ewti🧡🥁🥈🚌27 eqđctcsupi rưe  ko cưỡi q.nha nghi gan neay.suoi tie,0,0,0,0,0,0
"Sạch sẽ, đẹp, có điều, thang máy đi lên bigC lại k hoạt động",0,0,0,0,0,0
"Tôi bị mất mũ bảo hiểm. Kiểm tra ra vào quá kém, đi vào có 5 phút ra đã mất mũ bảo hiểm",0,0,0,0,0,0
"Nằm vị trí thuận tiện, gần bến xe, gần biển, ngay trung tâm thành phố.  Siêu thị nhiều hàng hóa, giá rẻ, không gian rộng rãi, hệ thống xử lý mùi và nước thải rất tốt nên rất sạch sẽ. Có khu ăn uống vui chơi và rạp chiếu phim hiện đại. Là nơi mua sắm đáng tin cậy, giải trí cuối tuần, hầm để xe rất thoáng. Có bãi đậu xe ô tô rộng rãi",0,0,0,0,0,0
Siêu thị trưng bày nhiều mặt hàng bằng tiếng Nhật nhưng Made in China,0,0,0,0,0,0
Tôi tìm thấy hầu hết những thứ tôi đang tìm kiếm ở đây. Cái chính là bánh mì siêu chất. Hoàn toàn ngon. Tôi cảm ơn rất nhiều,0,0,0,0,0,0
"Dịch vụ, mua bán, ăn uống, vui chơi, khu giải trí tập trung.",0,0,0,0,0,0
Nếu bạn thấy buồn muốn tìm một nơi để thay đổi tâm trạng thì nơi này sẽ làm cho bạn bớt buồn hơn bạn nên mua sắm những thứ mình thích tự mình tạo cho mình niềm vui.,0,0,0,0,0,0
"Sạch sẽ , nhân viên lịch sự . Đầy đủ đồ dùng cần mua . Rộng , thoáng mát . Có thang máy , rạp phim, khu vui chơi trẻ em, cafe , ,,, nên mua sắm tại đây 1 lần .",0,0,0,0,0,0
"Bán nhiều đồ, giá cả ok, các nhóm hàng ngoài như quần áo, tinh dầu hay phụ kiện bên cạnh bán giá cả cũng phải chăng có thể mua được",0,0,0,0,0,0
Siêu thị siêu to.. to hơn cả BigC ở sg.. đa dạng mặt hàng kinh khủng.. hì,0,0,0,0,0,0
Mức độ Địa phương thế này là rất tốt . Đạt như mong đợi.,0,0,0,0,0,0
"Mặc hàng đa dạng phong phú,kiểm tra lại hệ thống di chuyển thang máy chưa hoạt động",0,0,0,0,0,0
Mình và bạn mình lần đầu tiên tới đây.đồ ăn khá rẻ nhưng rất thất vọng với thái độ phục vụ của nhân viên quầy thực phẩm ăn tại chỗ(mang về) nhăn nhó không hướng dẫn cho khách.và nhân viên thanh toán sản phẩm colour plus khi tôi nghe không rõ giá tiền phải thanh toán.tôi hỏi lại thì nhân viên nhân viên (Ừ..) với 1 thái độ khó chịu.chưa gặp trường hợp nào làm trong ngành dịch vụ mà như thế.chắc là khinh thường chúng tôi vì ăn mặc nhà quê.,0,0,0,0,0,0
Trung tâm mua sắm vui chơi. Tầng 1 bạn có thể mua quần áo trang sức điện máy. Tầng 2 trải nghiệm các trò chơi và dịch vụ thư giãn. Tầng 3 trải nghiệm xem phim và mua sắm,0,0,0,0,0,0
"Đã hết cách ly xã hội mọi người, mọi việc đã hoạt động bình thường, mà nhân viên bảo vệ Siêu thị chặn khách hàng không cho vào với lý do ko có khẩu trang! Việc làm này liệu có quá mức cần thiết? Hôm nay lần đầu đến đây! Phải để vợ con vào còn mình ra quán nước vỉa hè ngồi chờ! Lần đầu và cũng là lần cuối mình đến đây!",0,0,0,0,0,0
"Siêu thị Big C. Hàng hoá trưng bày đẹp, sang trọng, mát mẻ.",0,0,0,0,0,0
"Nhưng đóng tiền lời năm nay của trung tâm gì mua sắm giá cả rất hợp lý, các mặt hàng thì đa dạng từ chủng loại cho tớ số lượng.Đặc biệt bên trong chiều thì con có bán thức ăn nấu sẵn và phục vụ ăn tại chỗ với giá cả rất hợp lý chỉ từ 20.000 đồng một suất ăn là một điểm đến mua sắm cho mọi ở nhà",0,0,0,0,0,0
"Khi vào mua thức ăn nhanh tại quầy thanh toán tiền nhân viên hỏi bánh hỏi, tô bún với dùi gà vào luc 10:15h ngày 28/6 em có tl mà nhận viên k nghe rõ và hỏi lại lần nữa e trả lời của e. Nhân viên tỏ ra thái độ khó chịu và nói với e hồi nãy hỏi thì nói không. Mặt nhăn nhó nói gắt gỏng . Lần đầu tiên trãi nghiệm ở bigc qui nhơn mà ấn tượng không tốt r. Không có lần sau vào bigc này nữa.",0,0,0,0,0,0
Nhiều gian hàng nhưng không quá đặc sắc. Giá cả mềm hơn các siêu thị khác,0,0,0,0,0,0
"Không gian không rộng lắm nhưng sản phẩm được trưng bày một cách khoa học, tạo ra sự đa dạng về các mặt hàng. Ngoài ra ở̉ đây cũng có khu bán đồ ăn với nhiều loại món ăn, có cả bánh ngọt, bánh mì, cơm, một số món ăn khác. Nhà sách trong siệ thị cũng có khá nhiều loại sách, tôi đã mua được vài quyển cho mình. Mới đến đây lần đầu tiên cảm thấy khá thú vị.",0,0,0,0,0,0
"Không gian mát mẻ thoáng ,giá thành sản phẩm hợp lý. Có khu mua sắm, vui chơi, rạp chiếu phim. Chỉ là cách bày chí lối lên với nhà vệ sinh khó tìm thấy. Mình lên lầu phải đi thang máy. Đi vệ sinh phải lên tận tầng của rạp chiếu phim vì không thấy nvs đâu hết",0,0,0,0,0,0
"Nhân viên ko đc chuyên nghiệp lắm, bảo vệ khùng khùng, hàng hóa đảo lộn suốt, nên khi có ít thời gian mình sẽ ko đi bigC tìm hàng ngu người luôn. Hàng hóa đa dạng. Quầy bánh mì rất ok.",0,0,0,0,0,0
"Nhìn bên ngoài thì to thật luôn. Tiện ích, tích hợp, tiện lợi 🤗",0,0,0,0,0,0
"Hàng hóa chất lượng tốt, giá cả hợp lí, thực phẩm tươi sống, nhân viên lịch sử, nhiều lựa chọn khi mua sắm.",0,0,0,0,0,0
"Nơi giải trí thư gian và mua sắm đáng đến, có đầy đủ các loại hàng hóa, giá cạnh tranh, chất lượng thì khỏi bàn. Có nhiều dịch vụ cho mọi lứa tuổi, khu vui chơi cho trẻ em nè,  hiệu sách, Jolibe, khu mua sắm, trò chơi. Đặc biệt An ninh tại trung tâm rất tốt, mình và gia đình rất thích mua sắm tại đây. Tuy nhiên khâu tính tiền còn hơi lâu, giờ cao điểm phải chờ tính tiền hơi bị ngán..Theo mình đây là trung tâm thương mại tốt nhất tại Quy Nhơn tính tới thời điểm hiện tại.Nên ghé thăm. Cho 4 sao.",0,0,0,0,0,0
"Big C Quy Nhơn là siêu thị bán đủ các mặt hàng nhu yếu phẩm, thực phẩm kể cả đóng hộp và tươi sống, may mặc, gia dụng với giá  rẻ hơn những siêu thị khác ở Quy Nhơn. Thái độ và phong cách phục vụ của nhân viên siêu thị rất nhiệt tình, lịch sự, lễ phép và mang tính chuyên nghiệp.",0,0,0,0,0,0
"Các loại hàng hoá đa dạng, đáng mua, nhưng khoản quần áo và giày dép còn hạn chế quá. Khi thanh toán bằng thẻ lúc nào cũng lâu, chưa hài lòng nhất là vụ này.",0,0,0,0,0,0
Không có gì thay đổi so với 3 năm trước. Lối vào để xe không có bảng hướng dẫn rất khó khăn cho khách vãng lai.,0,0,0,0,0,0
"Big C Quy Nhơn là một khu siêu thị lớn của Quy Nhơn và rất được ưa thích. Các mặt hàng tốt đều có ở đây. Có khu vui chơi nhà banh cho trẻ. Khu bán đồ ăn trong Big C cũng được ưa chuộng, lúc nào cũng đông khách. Có khu xem phim ở tầng 4. Vệ sinh ở đây ko được tốt lắm.",0,0,0,0,0,0
"Hàng hóa đa dạng, chất lượng mà giá rẻ hơn so với coopmart. Có hầm giữ xe, giữ xe free nữa. Từ ngày có BigC thì ít đi coopmart hơn hẳn dù BigC xa hơn nhưng bán nhiều đồ hơn, thoải mái chọn lựa..BigC is no.1",0,0,0,0,0,0
Một trong những trung tâm thương mại_ siêu thị lớn nhất quy nhơn hiện nay.Đa chủng loại hàng hóa phục vụ người dân quy nhơn.Nơi mua sắm uy tín và đáng tin cậy cho mọi người,0,0,0,0,0,0
Ở đây khá rộng. Đa dạng mặt hàng. Là bộ mặt của Quy Nhơn về thương mại,0,0,0,0,0,0
cung cách làm việc của bảo vệ rất tệ . có người không đeo khẩu trang cũng dc vào .ngưới thì đuổi ra  không được vào là như thế nào. đề nghị siêu thị coi lại quá trình này . như thế này là quá tệ.,0,0,0,0,0,0
"Địa điểm rộng rãi, có bãi đỗ xe và các công trình dịch vụ tiện ích khác.",0,0,0,0,0,0
"Cực kỳ tẻ nhạt. Nhân viên thái độ hời hợt, bưng đồ cho khách mà mặt ko thèm cảm xúc, ko 1 câu mời khách. Vừa làm vừa đeo tai nghe. Đồ ăn thì chán thôi rồi, cơm chưa chín đã mang cho khách ăn",0,0,0,0,0,0
"lịch sự , món ăn ngon , bán hàng đầy đủ và chất lượng",0,0,0,0,0,0
"Siêu thị nằm trong hệ thống Big C, không gian rộng rãi với các mặt hàng đa dạng. Có nhiều ưu đãi dành cho khách hàng, dịch vụ tốt, nhân viên phục vụ vui vẻ.",0,0,0,0,0,0
"Bữa nay khu dịch vụ ăn uống của bigc chất lượng phục vụ quá kém, nhân viên hình như làm việc quá sức nên cảm giác rất uể oải, khu ăn uống không được sạch sẽ, mấtvệ sinh. Ngoài ra khu mua sắm bán lẻ tự chọn hàng hóa đa dạng rất tốt ,giá cả phải chăng",0,0,0,0,0,0
Big C Quy Nhơn nằm ngay bùng binh Quy Nhơn nơi này rất rộng lớn có bãi giữ xe ở hàm dưới lúc nào cũng có bảo vệ túc trực thang máy rộng rãi các gian hàng trang trí rất đẹp và bắt mắt nơi này có cả khu ăn uống cà phê qua xem phim Mọi người ở đây rất có ý thức giữ gìn vệ sinh nơi này là một nơi bán để mọi người tới,0,0,0,0,0,0
"Dịch vụ đi chợ hộ của Big C rất tốt. Mình đặt hàng, nhân viên chat qua zalo gửi hình để khách chọn luôn. Rất ưng ý!",0,0,0,0,0,0
"Đa dạng hàng hóa , nơi tham quan mua sắm văn minh và chất lượng",0,0,0,0,0,0
"Tôi rất ko hài lòng về thái độ phục vụ của nhân viên tính tiền. Thái độ của nhân viên cứ ""hầm hầm"" vậy, nói thì cứ như quát vào mặt ng ta. Ng ta mua đến quầy tính tiền rồi còn hỏi có tiền trả ko vậy là thái độ ""khinh thường"" à. Nên tôi đề nghị ban quản lí coi, điều chỉnh lại thái độ của nhân viên.",0,0,0,0,0,0
"Cả cái siêu thị bự ầm không sắm nổi nhân viên canh đưa mấy cái giỏ lên cầu thang cuốn, cứ để chạy lên rồi ngã ầm ầm, khách thì đầy ra đó, nguy hiểm cho trẻ em qua lại. Quán lý nên xem lại",0,0,0,0,0,0
Thực phẩm giá bình ổn với các siu thị khác.Mặt hàng ở quy nhơn chưa được đa dạng lắm số với các tỉnh khác.Mông big c quy nhơn có gắng phát triển.Vì ở quy nhơn chỉ muốn vô mỗi big c thôi à,0,0,0,0,0,0
Pig c giá thì có rẻ .nhưng hàng khuyến mãi thì mua về không dùng được.đặt biệt là đồ ăn khuyến mãi hạn dùng còn lâu mà mua về mấy bì hư hết trọi.mình bị 2 lần rồi .lần trước mua trúng đồ hết hạn mang qua trả lại không chịu trả lại tiền mà biểu mình mua món đồ khác sao cho đủ tiền.vãi thật,0,0,0,0,0,0
"Không gian rộng rãi, hàng hóa phong phú đa dạng với nhiều ngành hàng..Phục vụ tốt, nhanh chóng thuận tiện.",0,0,0,0,0,0
Nhân viên tạm được. Thường bị sai giá so với giá trên kệ hàng. Mình bị 2 lần và nhân viên giải thích do nhầm hoặc đã hết hạn khuyến mãi nhưng chưa gỡ xuống. Bảo thích thì lấy ko thích thì trả lại. Hết biết.,0,0,0,0,0,0
Có  ship  hàng hóa  thì  nhớ  thứ  ngày  đi nói  đợi  4 tiếng  là  có  hàng về  cho anh chị  mà  chờ  hoài  ko có  đành phải lên chở  về  mất  uy tín quá,0,0,0,0,0,0
"Siêu thị này to đẹp rộng rãi bán nhiều mặt hàng đa dạng , nhiều trò chơi hay dành cho người lớn nhà trẻ em , đặc biệt có những món ăn ngon rẻ , chất lượng , các bạn hãy đến đây 1 lần và trải nghiệm",0,0,0,0,0,0
Đây là điểm mà tôi cực kì thích. Có thể nói như vậy vì nơi đây là một không gian rất rộng và thoải mái và những cái mặt hàng bày bán rất là nhiều và đa dạng. Hay là những chỗ Xem phim dành cho các cặp đôi tình nhân rất lãng mạn và những bộ phim rất là hay. Ở Big C tôi thích nhất là rạp chiếu phim Vì người phục vụ rất là chu đáo và quang cảnh trong rạp chiếu phim rất là rộng lớn thoải mái giúp cho cái người xem phim trở nên là thư giãn cơ thể coi một bộ phim đến hết.,0,0,0,0,0,0
"Hàng bánh kẹo, sữa, nước phong phú..Quần áo đẹp, rẻ..Đồ tươi sống còn rất hạn chế.",0,0,0,0,0,0
"Wifi free nhanh chóng. Tầng hầm để xe thông gió tốt nên thoáng khí lắm nhưng lối đi từ hầm lên tầng 1 không có thông gió hay thông gió kém nên có cảm giác như thiếu dưỡng khí. Có con đường vòng phía sau, nếu lỡ bước đi vào bạn sẽ ngửi thấy mùi ""thơm"" nồng nặc toả ra từ tòa nhà bigc.",0,0,0,0,0,0
"Cả cái Bigc lớn vậy.  Có đúng 1 cái nhà vệ sinh, đã vậy có 4 hay 5 phòng gì đó mà đóng cửa hết 3 phòng, đi vệ sinh chờ thấy bà luôn à",0,0,0,0,0,0
"Sản phẩm siêu thị phong phú đầy đủ tiện nghi tuy nhiên thái độ phục vụ của nhân viên không nhiệt tình, tới một gian hàng muốn mua đồ mà nhân viên thì đứng ngơ ra đó chờ hỏi rồi mới trả lời",0,0,0,0,0,0
"Thái độ nhân viên ở đây làm tôi không hài lòng, nhân viên  phục vụ không nhiệt tình. Đề nghị ban quản lí xem xét về thái độ của nhân viên đối với khách hàng",0,0,0,0,0,0
"Một khu trung tâm mua sắm tấp nập nhộn nhịp và hiện đại ở thành phố Quy Nhơn. Ngoài các khu buôn bán, Big C Quy Nhơn còn có khu trò chơi, đặc biệt là rạp phim CGV được nhiều trẻ em, thanh thiếu niên yêu thích. Siêu thị luôn đông đúc",0,0,0,0,0,0
"Bánh mì ở đây đặc ruột, thơm và rất ngon, mọi người nên thử nha ❤",0,0,0,0,0,0
"Siêu thị BigC Qui nhơn truong bày tất các loại mặt hàng từ áo quần, thực phẩm đóng gói và tươi, đồ dùng gia dụng, Tv và các loài máy móc điện tử..vv",0,0,0,0,0,0
"Hơi nhỏ, còn thiếu 1 số mặt hàng, thích nhất là có CGV",0,0,0,0,0,0
"Mặt hàng rất nhiều, nhất là thực phẩm. Có rạp cgv và các khu vui chơi trẻ em.",0,0,0,0,0,0
"Giá thành thấp hơn siêu thị khác, mặt hàng phong phú, thái độ phục vụ của nhân viên ổn.",0,0,0,0,0,0
