Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"Điểm mua sắm quà lưu niệm lý tưởng, đầy đủ hàng hóa của các làng nghề truyền thống của vùng quê đất võ Tây Sơn, Bình Định. Nơi đây là điểm cung ứng hàng hóa của người nông dân nên giá cũng rất bình dân. Hãy đến đây khi đến với Bình Định, vì không muốn khi về quên mang theo món đặc sản truyền thống, tinh hoa của đất võ Tây Sơn 😍",0,0,0,0,0,5
Xe báo chạy 18h tối nhưng cuối cùng tới 18h30 mới xuất phát. Và theo lịch thì 5h sáng hôm sau thì tận 5h30 người trong đoàn báo lại vẫn còn cách Quy Nhơn 40km - sự việc khiên cho đoàn chúng tôi xém bị trễ công việc.,0,0,0,0,3,0
"Chúng tôi ăn nhanh nhất có thể vì một anh chàng người Trung Quốc ở đó nghĩ rằng anh ta đã bị thứ gì đó cắn. Không thực sự biết nếu nó là trường hợp, không muốn biết.",0,0,0,0,0,0
"Quán chắc làm việc với lê tân FLC để đưa đón miễn phí. Nhưng đồ ăn thì cơ bản đắt và không tươi. Lúc hỏi nhân viên mực tươi không thì nhân viên nói tươi, nhưng lúc mang ra thì mực không tươi và cảm nhận đc ngay là đồ đông lạnh. Hàu nướng mỡ hành thì quá dở, 1 vỏ mà có tới 2 con hàu và không bằng quán vỉa hè. Khuyến nghị du khách không nên đến quán này.",0,0,0,1,5,0
"Hải sản ở Quy Nhơn vốn đã khá tươi và nhiều loại lạ đa dạng rồi. Quán khá lớn, rộng rãi và thoáng đãng. Nhân viên phục vụ lịch sự, lễ phép nhưng hơi chậm chạp. Nhà mình đi ăn có 1 lô lốc lít nhít trẻ con không ăn nhậu được nên phải gọi cơm thịt trứng canh cho tụi nhỉ ăn riêng mà phải chờ lâu ơi là lâu. Đến khi mâm người lớn phải ăn nhậu được nửa bữa rồi mới thấy mâm trẻ con được vào ăn. Đồ ăn mặt bằng chung chế biến ổn, có món ăn rất lạ miệng.",0,0,0,4,0,0
"Phòng có giường lớn, êm đẹp, sạch sẽ,... Lễ tân is the best. Buffet ngon, thanh đạm. Không gian sảnh sang chảnh tha hồ check in. Cảm ơn Phương Linh đã giúp tụi mình tìm 1 căn phòng vừa ý. Nếu có dịp mình sẽ chọn căn Pano.",0,5,0,0,0,0
"Đã thuê xe tại đây ! Xe đời mới chạy rất êm và không có vấn đề trục trặc .
Nhóm mình thuê tận 4 ngày, đi chinh chiến tận cả các điểm du lịch như eo gió, kỳ co, Flc, hầm hô, tháp bánh ít, nhà thờ lòng sông, hoa vàng cỏ xanh ở phú yên nữa mà chẳng gặp bất cứ trục trặc gì. Anh chủ cho thuê xe cũng rất tận tình và thân thiện . Tư vấn cho mình rất nhiều món ăn ngon và địa điểm mua đặc sản giá rẻ mua về làm quà !
Các bạn nên thuê xe máy tại 27a Hoàng Hoa Thám khi đến quy nhơn du lịch nhé, thoải mái vi vu yên tâm cực kỳ luôn",0,0,0,0,5,0
Có một chuyến đi vào tối thứ Sáu thông qua giao thông rất nặng vào giờ cao điểm.,0,0,0,0,1,0
"Hiện  tại đã tu sửa xong, tuy nhiên loại hình nghệ thuật này phổ biến ở vùng nông thôn Bình Định hơn là thành phố, đáng buồn là người dân thành phố chưa có sự quan tâm đúng mức đến loại hình nghệ thuật đặc sắc này",4,0,0,0,0,0
"Anh Chị chủ xe nhiệt tình, vui vẻ, hỗ trợ khách nhanh và chu đáo. Giao xe và lấy xe tận nơi. Xe mới,đẹp như xe gia đình chứ không phải đang đi xe thuê. Nếu có dịp ra Quy Nhơn mình sẽ tiếp tục ủng hộ.",0,0,0,0,5,0
"Phải nói xe này là tồi tệ nhất trước giờ đi . AI MÀ ĐI VỀ ĐÀ NẴNG KHÔNG NÊN ĐI NHÉ .Nó thả cách thành phố 15 -20km phải tốn 300k tiền xe về tới nhà. Trong khi đặt đã nói về tới bến xe . Còn ô phụ xe thì thôi mặt lúc nào cũng nhăn khách này nọ . Không cho nổi chai nước suối , cái khăn lạnh nữa . Đúng xe dỏm
",0,0,0,0,1,0
Sáng nay mình ghé shop Cứ nghĩ shop có mấy hệ thống có thương hiệu khá thấy vọng khi mua đồ tại shop phục vụ kém thái độ ra mặt mọi người cẩn thận vô phải mua chứ ko mua coi chừng bị chưởi nha nói chung đồ ko đẹp mà thái độ phục vụ còn tệ hơn,0,0,0,0,0,1
"Sau một tuần làm việc mệt mỏi chắc hẳn ai cũng muốn được nghỉ ngơi, Heekcaa sẽ là nơi tuyệt vời vào ngày cuối tuần để bạn tụ tập tám dóc với bạn bè. View đẹp, không gian yên tĩnh, nhân viên nhiệt tình vui vẻ. Nơi đây sẽ không làm bạn thất vọng đặc biệt là nước. Phải nói là rất ngon giá cả cũng không quá cao phù hợp với mọi người. Hôm nay tôi nhâm nhi thử món Trà sữa cheese thêm trân châu trắng và Sữa tươi Heekcaa trân châu đường đen. Trân châu ở này rất ngon không như những quán khác mà tôi từng đi. Chắc đến đây miết quá )))",0,0,0,5,0,0
"Gần biển,gần chỗ ăn uống.Nhân viên dễ thương",0,4,0,0,0,0
"Trải nghiệm mua sắm tại chợ là tuyệt vời.hay nan lại vài giây để có một trái nghiệm thú vị.
",0,0,0,0,0,5
"Đăng ký thuê xe tự lái Quy Nhơn 2 xe 7 chỗ giao xe tại sân bay Phù Cát rất đúng giờ. Nhiệt tình tư vấn các điểm ăn ngon giá rẻ
",0,0,0,0,4,0
"Mát mẻ,nhìn cũng dc,nhưng ko có gì đặc sắc cho lắm.tới tham quan,chụp vài tấm ảnh rồi ghé quán cafe uống ly nước view biển là xong.
",4,0,0,0,0,0
"Ăn no, món ăn ngon, gia đình mình ăn xong cả bàn ngổn ngang đĩa niêu vì mỗi đĩa rất ít. Cơm và cá ngon, canh hơi chua quá, tôm bình thường, kho quẹt bình thường, rau thập cẩm trình bày mất thẩm mỹ. Điểm trừ là phục vụ kém, ra đồ chậm, không biết gợi ý cho khách, ko miêu tả đc độ ít của đồ ăn. Nước ngọt và bia cũng phải gọi mấy lần mới có",0,0,0,2,0,0
Nhà sách nay bị thu hẹp đi rất nhiều so với trước vì bên cạnh là của hàng xe máy yamaha  mở rộng cửa hàng thuê phần đất của nhà sách. Nên vì thế nhà sách bán đồ cũng ít hơn trước. Không còn đông vui nhộn nhiệp tấp nập như trước đây,0,0,0,0,0,3
"Khách du lịch có nhu cầu thuê xe máy liên hệ địa chỉ này nha, ông bà chủ cực kỳ dễ thương lại nhiệt tình. Giá thuê xe thì khỏi bàn, siêu iu luôn nà",0,0,0,0,4,0
"Mình thuê 5 xe chạy từ Quy Nhơn đến các địa điểm du lịch ở Tuy Hòa - Phú Yên. Đây là cung đường đẹp nhất miền trung, vắng vẻ, ít xe và đường rất dễ đi. Nếu đã quyết đi phượt miền trung thì nhất định phải chạy cung đường này. Ngoài vẽ đẹp thiên nhiên thì chúng ta có thể ghé các khu nhà nuôi tôm để ăn hải sản hoặc vào đầm ô loan, có thể ghé các địa điểm du lịch khác như ghềnh đá đĩa, hoa vàng cỏ xanh, mũi điện... Xe thuê ở đây chạy rất tốt, êm dường như được bảo dưỡng rất kĩ. Ngoài chuẩn bị mũ bảo hiểm và áo mưa, xe còn được trang bị đầy đủ 2 gương và bạn chủ còn đi photo giấy tờ xe công chứng để bọn mình bọc đi đường, rất chu đáo và nhiệt tình. Chuyến đi kết thúc an toàn và vui vẻ, không gặp bất cứ sự cố gì, lần sau có dịp ghé Quy Nhơn nhất định sẽ quay lại đây để thuê xe máy. Cảm ơn và hẹn gặp lại",0,0,0,0,5,0
"Nhân viên nhiệt tình, phong cách hiện đại. Phòng ban công view phố đẹp, phòng mới sạch sẽ.",0,5,0,0,0,0
"Quên nói về thức ăn - kêu nhum gì mà thê thảm , không béo gì hết, chỉ 1 màng mỏng , ăn không cảm nhận được gì luôn , tôm mũ ni giá 2 tr2 /kg vậy mà lúc chế biến không hề đem lên cho khách xem, lúc order thì pv nói 1 con chỉ khoảng mấy lạng cuối cùng tính tiền 1 con gần cả ký lô- - Nói chung tránh xa quán này ra",0,0,0,1,0,0
"Quán hơi chật, mà có đồ nướng với lẩu nữa,nên hơi bị ám mùi sau khi ăn xong. Nhưng được cái quán cũng khá sạch sẽ. Kiểu đồ ăn tây nhưng giá tiền lại Việt Nam. Đồ ăn ổn, Pizza rất thơm và ngon, nhiều phomai nên mềm lắm. Ba người ăn một cái là đủ rồi, đã cơn thèm. Món nướng thì ngon có nhiều lọi thịt như bò,ba rọi, đà điểu để mình chọn, nướng cuộn với xà lách tươi xanh chấm nước tương kiểu Hàn Quốc mà ngon lắm. Quán khá đông khách nên phục vụ hơi chậm. Nhưng mình vẫn sẽ quay lại",0,0,0,4,0,0
Đến một vài lần vào buổi tối để chơi bóng bàn với du khách. Thật vui.,4,0,0,0,0,0
"Gia đình mình có trẻ con nên ở phòng đôi k có bồn tắm, nhưng khách sạn linh động cho mình phòng đôi có bồn tắm trẻ con tắm thoải mái.Nhân viên lễ tân nhiệt tình, lễ phép. VỊ TRÍ thuận tiện, đi bộ 2p là đến vincom, 3p là ra đến biển, khá gần đường chính.",0,5,0,0,5,0
Không có lotte mart nên phải đến siêu thị Big C. Bình thường,0,0,0,0,0,4
Người thợ bản xứ này biết tiếng Anh khá tốt theo tiêu chuẩn Việt Nam. Anh ấy rất thân thiện và đã đưa ra mức giá rẻ nhất mà chúng tôi có cho đến nay trong kỳ nghỉ của mình. Anh ấy cũng cho chúng tôi những lời khuyên tuyệt vời về xe máy nói chung.,0,0,0,0,5,0
"20k/ tô có nhiều chả, ăn vừa miệng, khá ngon. quán có bà ngoài và một anh bán, bà ngoại đã già nhưng vẫn ngồi bếp múc bánh canh bán cho khách, còn anh thanh niên thì phụ bưng bê. có điểm trừ là quán hơi nóng :)",0,0,0,4,0,0
"Vào siêu thị mà bị bảo vệ đi theo sau từ ngoài cổng cho tới mỗi khu vực quầy hàng, cảm giác rất khó chịu
",0,0,0,0,0,3
"Nhắc đến hải sản thì không thể không nhắc đến Quy Nhơn, là thành phố biển với nhiều cảng, đầm, vịnh. Quy Nhơn mang lợi thế cực lớn về nguồn hải sản, đó cũng là lý do có nhiều quán hải sản giá rẻ nhưng cực tươi ngon ở đây.
Nghĩa ghẹ là một trong những quán như vậy, nằm ở một con đường nhỏ, khuất và không gian quán không quá rộng. Tuy nhiên lại là nơi tụ tập rất đông bạn trẻ địa phương bởi quán chế biến khá ngon, nước chấm đậm đà, hải sản tươi sống và đặc biệt là giá rất hạt dẻ.
Menu không cố định vì hải sản tươi sống thay đổi liên tục, nhưng đảm bảo món gì cũng ngon bá cháy. Buổi trưa sẽ ít khách hơn ngồi rộng rãi thoải mái, buổi chiều đến tối thì rất đông nhưng vui 😂",0,0,0,5,0,0
"Pig c giá thì có rẻ .nhưng hàng khuyến mãi thì mua về không dùng được.đặt biệt là đồ ăn khuyến mãi hạn dùng còn lâu mà mua về mấy bì hư hết trọi.mình bị 2 lần rồi .lần trước mua trúng đồ hết hạn mang qua trả lại không chịu trả lại tiền mà biểu mình mua món đồ khác sao cho đủ tiền.vãi thật
",0,0,0,0,0,2
"Mình hay ghé Nhà hàng Ngon ở Trần Hưng Đạo để dùng bữa với bạn bè và đối tác. Ở đây có không gian rộng rãi, thoáng mát, lịch sự. Các món ăn cũng đa dạng, và được chế biến dễ chịu.",0,0,5,5,0,0
"Đón xe taxi Vinasun ở sân bay tân sơn nhất ga quốc nội, nghe thấy gần bắt đầu đổi thái độ hung hãn, ko phải nói chuyện mà chửi vào mặt khách, lái xe thì lao như điên và thắng gấp liên tục với sự cố ý, đạp thắng liên tục chỉ trong 10m. Ngay vòng xoay bùng binh, quẹo trái bất chấp, tưởng chừng tông xe luôn rồi. Đến nơi, hỏi giá thì không thèm trả lời. Mình nhìn lên thấy 36.000 thì đưa 40.000, tài xế quay lại hét vào mặt 36 với 10 là 46.000",1,0,0,0,1,0
"Điểm mua sắm lâu đời ở Quy Nhơn và các huyện thị lân cận. Đầy đủ và bình ổn giá. Vào dịp tết rất nhộn nhịp, nằm ngay trung tâm dễ tìm, có bus đi ngang.
",0,0,0,0,0,4
"Sân bay cách trung tâm TP Quy Nhơn khoảng 30km. Hơi bất tiện trong việc đi lại. Tuy nhiên sân bay rộng, đẹp. Phòng chờ Vip rông rãi.
",0,0,0,3,0,0
"Từ khắp nơi trên thế giới khi đến Việt Nam họ đều tìm đến với dịch vụ cho thuê xe máy Xuân Tính và đều rất hài lòng và giới thiệu cho bạn bè về dịch vụ này 👍👍👍ưu điểm của dịch vụ này là vừa sửa xe kết hợp cho thuê xe máy ,xe mới ,giá cả lại rẻ lại tư vấn các dịch vụ như lưu trú ăn uống miễn phí cho du khách",0,0,0,0,4,0
"Cảnh quang chưa Đep. Nếu được mở rộng thêm. Khắc các câu thơ hoàng mặc tử
Và các ban thơ .tạo ra các điểm nhấn sinh động. Vệ sinh môi trường quá nhớp",3,0,0,0,0,0
Nhiều món. Giá cả phù hợp. Phục vụ chu đáo.,0,0,0,5,0,0
"Phòng thoải mái, khá rộng, có bếp và dụng cụ có thể nấu ăn chung. Tiện nghi đầy đủ giá tốt",0,5,0,0,0,0
"Mình muốn tạo bất ngờ cho vợ nên nhờ các bạn setup phòng tình nhân & thật sự các bạn đã làm cho vc mình bất ngờ, vợ mình đã rất vui. Cảm ơn các bạn Raon",0,5,0,0,0,0
Phòng rộng. sạch sẽ. có thể ở tới 4 người,0,5,0,0,0,0
"Vị trí đep, ngay đối diện với cổng DH Quy Nhơn. Hơi nhỏ nhưng với vị trí như vậy thì cũng là quá tốt
",0,4,0,0,0,0
"Bữa sáng rất tuyệt, phòng rất rộng rãi, giường rất thoải mái, có tầm nhìn ra quang cảnh thành phố từ một cửa sổ và quang cảnh đại dương từ cửa sổ khác. Tất cả các nhân viên từ Sandy, người điều hành khách sạn đến người gác cửa và tất cả các nhân viên khác đều tuyệt vời, tôi không thể mắc lỗi gì về khách sạn và không thể chờ đợi để quay trở lại.",0,5,0,5,0,0
"Nơi phù hợp để trải nghiệm cảm giác bơi lội, lặn ngắm san hô, thưởng thức hải sản, chụp hình và chơi các trò chơi trên nước
",4,0,0,0,0,0
"Gia đình mình có chuyến nghỉ ngắn ngày cuối tuần tại Avani, mình rất ấn tượng với dịch vụ của Resort, nhất là bạn lễ tân tên Cường đã take care gia đình mình từ đầu đến cuối và hỗ trợ mình cả issue liên quan đến bên booking.
Ngoài ra, mình cảm thấy rất đáng tiền với view biển, phòng ốc đầy đủ tiện nghi, bể bơi đẹp và đồ ăn ngon.
Nhất định mình sẽ quay lại đây nhiều lần nữa. Cám ơn Avani vì trải nghiệm tuyệt vời!",0,5,0,0,0,0
"Đồ khá đầy đủ, có thể mua dừa trái, đồ về làm quà (nem, cá mực tôm khô, các loại mắm) ở đây. Chợ mở cả ngày tuy nhiên có nhiêu khu chỉ mở sáng sớm. Ghé chợ tầm chiều tối có thể ghé ăn ốc Thúy kiều ở ngay gần đó
",0,0,0,5,0,5
"Sân bay nhỏ, nhưng thiết kế khá hiện đại, đồ ở đây bán rẻ như mua ở tp Quy Nhơn. Nhưng một số đồ không có ví dụ Bánh Hồng, nên ai muốn mua đồ đặc sản như Bánh Hồng, thì mua ở tp Quy Nhơn nhé.
",0,0,0,0,3,3
Tuy không tiện nghi nhưng giá cả bình dân nhất Quy Nhơn,0,4,0,0,0,0
"Không gian rất sang trọng và ấm áp, nhân viên cũng rất nhiệt tình.",4,0,4,0,0,0
"Giường hơi mềm, không phù hợp lắm với người bị đau lưng",0,3,0,0,0,0
Có thể do dịch nên ít khách. Phòng có mùi mốc,0,2,0,0,0,0
"Xem mng review nên cũng ham hố đến thử 😃 Một đĩa gồm hai bánh hình tròn chỉ to bằng bàn tay xoè ra. Ăn cũng không có gì là đặc sắc cả, trừ việc vỏ bánh khác so với vỏ bánh ngoài Hà Nội. Ăn uống xong xuôi đến lúc ra tính tiền đớ luôn. 65k/ đĩa gồm 2 cái bé. Trong khi những chỗ khác 25-30k/ đĩa đc bánh to ơi là to. Cũng do lỗi tại mình không xem xét giá trước 😞 coi như một bài học cho cả nhà. Thử 1 lần cho biết và sẽ không quay lại vì giá cả không xứng với hương vị đem lại 😥 Được cái không gian rộng rãi, thoáng mát.",0,0,0,2,0,0
"Tài xế có tâm :)) khách nhịn tè từ trên đèo nhịn xuống đã đành, đằng này tới nơi có hộ dân sinh sống vẫn đi tu tu chả thèm dừng dù khách la réo xin đi vsinh. Mồm mình thay cho quả thận phát tín hiệu được hơn tiếng đồng hồ rồi vẫn chưa được giải cứu. Rip my bladder
",0,0,0,0,2,0
Lên tầng 5 chơi bowling và xem phim tuy nhiên cảm thấy thất vọng. Hệ thống điều hòa không hoạt động gây cảm giác ngột ngạt và thiếu không khí,2,0,0,0,0,0
"Cách âm kém, ko có hỗ trợ KH về các vật dụng mượn thêm vào buổi tối (như tô muỗng)",0,2,0,0,0,0
"Tôi thấy quán cần đào tạo lại nhân viên, để ý để review . Bản thân tôi sẽ không bao h quay lại.",1,0,1,0,0,0
"Hôm nay, tôi gọi phòng vip họp mặt bạn!!! Khi nói chuyện với nhân viên đặt phòng. Mới hỏi một câu thi lại đáp một câu, ko biết tôn trọng khách hàng!!! Tôi khuyến cáo mọi người ko nên tới nhà hàng nay! Cho dù thức ăn ngòn mài cách phục vụ thế này ko chấp nhận được😠😠😠",0,0,0,1,0,0
"Xe khá là hôi, mùi ẩm mốc bốc lên rất khó chịu cộng với chỗ giường nằm có các con vật be bé nhìn kinh v*i.
",0,0,0,0,2,0
"Tôi bình chọn 5 sao, mọi thứ đều hoàn hảo. Chủ sở hữu nói tiếng Anh tốt và địa điểm gần Ariport, vì vậy nếu bạn có thời gian, đừng suy nghĩ kỹ! Và sự cầu xin này có một mức giá tốt, vì vậy đừng lo lắng, hãy hạnh phúc.",0,0,0,0,5,0
"Bánh mì kẹp thịt của tôi là những chiếc nhẫn hành tây thơm ngon, hoàn hảo, giòn và nhẹ.",0,0,0,4,0,0
"30/4 vừa rồi đông khách, vợ mình đợi 30"" chưa đi được thang máy.",0,3,0,0,0,0
"Chúng tôi ghé qua vào khoảng 11h đêm, thưởng thức ly cocktail và ngắm thành phố về đêm. Ánh đèn Sài Gòn quá đẹp! Nhân viên vô cùng dễ thương, đồ ăn và nước uống đa dạng nhiều chọn lựa",4,0,0,4,0,0
"Nằm ở đường Diên Hồng Quy Nhơn. Quán này cũng khá nổi tiếng ở đây về độ ngon. Nhưng mình thì cũng thấy được thôi, chứ không ngon lắm. Vì ăn nhiều sẽ ngấy vì mình thấy hơi nhiều dầu. Một người ăn tầm hai cái là vừa đủ no. Bánh nhiều tôm và nhiều thịt bò, đặc trưng là bò và tôm đều rất tươi, rau sống ăn kèm thì toàn rau non và ngọt, nước chấm cũng vừa miệng Quán cũng khá sạch sẽ, mà tại giá hơi chát nên ảnh hưởng một phần độ ngon của nó.",0,0,0,3,0,0
"Một khách sạn hoàn hảo , đánh giá cao,",2,0,0,0,0,0
"Mình ăn ở đây 2 lần rồi vì quán rất đông vào buổi trưa nên mình chọn phòng riêng. Về giá cả thì hơi cao hơn mặt bằng chung ở Quy Nhơn nhưng vị ddồ ăn một số món rất ngọt đối với mình. Có thể đây là điểm check in lý tưởng của nguời Quy Nhơn vì ở Quy Nhơn 1 quán không gian rộng và bắt mắt như vầy chỉ có 1 đến 2 quán. Tuy nhiên, với mình ngon vẫn là quan trọng. Chắc vì ở Sài Gòn có nhiều quán đẹp và ngon nên mình hơi kén. hihi :)",0,0,0,3,0,0
"Có chỗ để xe máy ở tầng trệt, ở trong hẻm nhưng đường đủ rộng để xe 4 bánh vào tới nơi.",0,2,0,0,0,0
"Nhiều mặt hàng mua sắm. Rạp CGV hơi ít xuất chiếu.
",0,0,0,0,0,3
"Không Gian đẹp, lấy từ không gian gỗ Hội An. Món ăn ngon, chất lượng, nhân viên phục vụ tận tình và rất lễ phép, món ăn lên nhanh. Tôi không còn từ gì để nói hài lòng và rất hài lòng. Về Quy Nhơn, Bình Định nhất định phải ghé vào dùng không thì tiết lắm.",0,0,0,5,0,0
Một quán ăn không thể bỏ qua nếu đến Quy Nhơn ăn hải sản nha. Đồ ăn tươi ngon chế biến vừa vặn giá cả hợp lý cạnh quán Nghĩa Ghẹ. Ăn quán này vắng hơn mà phục vụ tận tình lắm.,0,0,0,5,0,0
"Tài xế chạy quá nhanh, quá ẩu. Nằm ngủ chẳng yên",0,0,0,0,2,0
"Đã từ bao giờ sân bay Phù Cát lại thuộc thành phố Quy Nhơn qua thông tin của các hãng hàng không. Nên đính chính lại để sai sót này không trở nên mặc nhiên đúng
",0,0,0,0,0,0
"Phòng sạch sẽ gọn gàng, nhân viên nhiệt tình thân thiện và chu đáo.",0,5,0,0,0,0
Đầu bếp Tan và nhân viên của mình rất thân thiện và niềm nở. Các món ăn chúng tôi nấu rất ngon với chỉ một vài thành phần được sử dụng. Rất khuyến khích một chuyến thăm.,5,0,0,5,0,0
"Phòng khá cũ. Mình ở 2 lần 1 lần ở phòng bình thường thì thấy ok. 1 lần ở studio view biển thất vọng thực sự. View biển đã bị chắn bởi công trình (này thì không phải lỗi của khách sạn nhưng hơi bị trái so với kì vọng của mình). Phòng thì cực kì nóng nực. Lúc mới check in vô thì bật điều hoà đúng mode và nhiệt độ thấp nhưng vẫn cực kì nóng. Gọi nhân viên lễ tân thì bạn nói câu “biết sao không?” nghe rất chối với khách hàng. Đến ngày hôm sau qua đêm rồi vẫn nóng và gọi lễ tân lần nữa thì lại có câu trả lời tương tự về việc phòng hấp hơi nhiều kính, không chủ động hỏi khách cần quạt hay cho người lên check, phải để mình yêu cầu mà vẫn còn lưỡng lự. Thực sự sau lần này chắc sẽ không quay lại nữa.",0,1,0,0,0,0
"Đa dịch vụ. Đồ ăn tươi, chế biến ngon. Hải sản phong phú, giá ổn. Phục vụ cũng nhanh, nhân viên ít cười nhưng khá thân thiện, dễ thương. Canh nghêu chua , canh cải tôm, cá bóp chua rất ngon. Thỉnh thoảng cơm hơi cứng. Rau luộc xanh. Có xe đưa đón tại FLC, đây là điểm cộng cho quán. Dịch vụ du lịch Kỳ Co trọn gói. Ngoài ra, Hoàng Thao còn giúp bạn gọi xe đưa đón sân bay (giá cực tốt!)",5,0,5,5,5,0
"Chiều hôm kia mình và nhóm bạn đi tìm quán trà sữa để uống cũng như chém gió. Trong nhóm có 1 đứa chưa vào Palace Tea nên cả bọn quyết định kéo nhau vào Palace Tea. Chiều sớm nên quán cũng không đông lắm, mỗi đứa gọi cho mình 1 loại, mình thì uống Ô long cam đào dâu tây. Ấn tượng chung của mình là ly trà ô long rất đẹp, màu nước cũng đẹp nữa. Hương vị thì rất ổn nhé, nước lại thơm mùi trái cây nữa. Tuy giá của nó khá là cao nhưng nó là 1 món nước thực sự đáng thử khi tới Palace Tea.",0,0,0,4,0,0
"Nhà hàng có view đẹp, nhân viên Thành Long phục vụ nhiệt tình, thức ăn ổn, sẽ quay lại. Món bông cải dầu hào ăn rất tươi không có dầu mỡ.",5,0,5,5,0,0
Chợ bán hải sản tươi ngon nhưng giá hơi cao,0,0,0,0,0,4
