Review,giai_tri,luu_tru,nha_hang,an_uong,di_chuyen,mua_sam
"khung cảnh nhà hàng rộng rãi và đẹp , món ăn ngon , nhiều sự lựa chọn , cảm ơn anh lâm thái và thịnh đã phục vụ nhiệt tình",0,0,0,0,0,0
"Cảm ơn bạn Lâm, Đức và Linh Bảo đã phục bữa ăn. Đồ ăn rất ngon, đặc biệt là đồ ngọt. Nhà hàng rất đẹp, khung cảnh lãng mạn.",0,0,0,0,0,0
"Tôi ăn bữa tối tại nhà hàng buffe rất hài lòng về món ăn và nhân viên phục vụ . Cảm ơn bạn việt anh , lâm và tú anh đã phục vụ rất nhiệt tình .",0,0,0,0,0,0
"Không gian nhà hàng rất chill và đẹp, đồ ăn rất ngon. Nhân viên nhiệt tình thân thiện: Việt Anh, Linh Bảo và Thịnh. Trà chanh rất ngon và sẽ quay lại lần sau ạ!!",0,0,0,0,0,0
Nhà hàng rất sang trọng với không gian phù hợp với mọi lứa tuổi. Nhân viên phục vụ nhiệt tình đặc biệt bạn Thịnh và bạn quản lý tên Hằng Chắc chắn sẽ quay lại,0,0,0,0,0,0
"Cảm ơn nhà hàng.  Phong cảnh rất đẹp, nhân viên phục vụ tận tình. Ngoài ra đồ ăn rất ngon  N/v: Việt Anh phục vụ rất rất nhiệt tình !",0,0,0,0,0,0
"Nhà hàng JW cafe tại bữa tối rất tuyệt vời, đặc biệt là bạn phục vụ Việt Anh. Sẽ quay lại và ủng hộ nhiều lần",0,0,0,0,0,0
Chúng tôi có một bữa tối ấm cúng và đồ ăn tuyệt vời tại JW cafe! Nhân viên phục vụ rất tận tình đặc biệt 2 bạn là Việt Anh và Thịnh! Chúng tôi nhất định quay lại nhà hàng lần tới!,0,0,0,0,0,0
"Hai bạn nhân viên Việt Anh và Bảo Linh của nhà hàng phục vụ tận tình, chu đáo. Không gian nhà hàng ấm cúng",0,0,0,0,0,0
"Mở lại sau gần 3 thánh giãn cách, nhà hàng vẫn là nơi thưởng thức đồ ăn ngon, chất lượng nhất Hà Nội, với bữa trưa no nê chỉ khoảng 40 đô kèm đồ uống không cồnMình đã có thời gian dùng bữa rất tuyệt và đặc biệt an toàn trong điều kiện phòng covid 19. Cảm ơn các em Thịnh và Hùng (quầy sushi) rất nhiệt tình, đáng yêucác women in black ms Linh và ms Thu rất thân thiện, chuyên nghiệp. ❤️❤️❤️",0,0,0,0,0,0
"Nhà hàng phục vụ rất tốt. Nhân viên phục vụ nhiệt tình (Bạn Tú Anh, bạn Thu, bạn An...). Quầy bếp các bạn phục vụ chu đáo. Mọi thứ đều rất tốt. Sẽ quay lại nhiều lần để thưởng thức nhiều món ngon.",0,0,0,0,0,0
"❤️ c Hằng và c Phương Anh take care khách rất chu đáo , lịch sự, đồ ăn ngonn và không gian siêu đẹp. Nhà hàng sạch sẽ, chống dịch tốt.",0,0,0,0,0,0
"Hôm nay tôi dùng bữa tại nhà hàng tôi thấy món nào cũng ngon, nhân viên phục vụ nhiệt tình chu đáo có bạn trang ,hường ,lâm đa phục vụ bàn tôi",0,0,0,0,0,0
"Nhà hàng trang trí đẹp, sang trọng. Nhân viên phục vụ rất tốt. Những món ăn ngon tuyệt vời. Cảm ơn Lâm Thực và Trang Hostest.",0,0,0,0,0,0
"Rất hài lòng về đồ ăn và không gian nhà hàng, nhân viên phục An và Trang rất nhiệt tình chu đáo. Xin cảm ơn.",0,0,0,0,0,0
"Nhà hàng rất sang trọng , đồ an ngon , phục vụ tốt , nhân viên phục vụ tốt thân thiện ( khuê , lâm , thục )",0,0,0,0,0,0
"phục vụ tốt, đồ ăn ngon và tươi, tôi đã có 1 trải nghiệm tốt tại nhà hàng và lần sau sẽ quay lại. em thủy và a huy phục vụ rất chu đáo",0,0,0,0,0,0
Nhà hàng rất sang trọng đội ngũ nhân viên phục vụ tốt bạn kiệt bạn trang bạn hiệp phục vụ chu đáo tận tình Không gian nhà đẹp . Đồ trang trí lộng lẫy,0,0,0,0,0,0
"Không gian của nhà hàng rất thoáng mát,nhân viên phục vụ rất tận tâm như là:Yến,Cúc,Bảo Linh,Vũ Linh,An,Trang.",0,0,0,0,0,0
"Bữa ăn tối ở nhà hàng buffet rất ngon, món tôm món cá món thịt món rau món tây món á đều rất ngon và các bạn phục vụ gồm bạn Yến, bạn An, bạn Bảo Linh, bạn Trang và các bạn khác tôi không nhớ tên đều phục vụ rất tốt",0,0,0,0,0,0
Các bạn đặc biệt là Bạn Hồng Anh phụ vụ nhiệt tình chu đáo. Đồ ăn hợp khẩu vị. View hồ đẹp. Nhà hàng tuyệt vời.,0,0,0,0,0,0
"Nhà hàng đẹp, đồ ăn ngon,đáng đồng tiền bát gạo,không gian nhà hàng rộng Chị nhân viên yến rất nhiệt tình,dễ thương",0,0,0,0,0,0
"Không gian nhà hàng rộng rãi thoáng đáng, view đẹp. Nhân viên phục vụ nhiệt tình chu đáo. Nchung mình khá là hài lòng khi đến đây. Nếu có dịp mình sẽ lại quay lại để trải nghiệm thêm 1 lần nữa. Thanks all. Đặc biệt cảm ơn chị giám sát Hằng và các bạn nhân viên Huy jp, Phương, Trang ..... rất nhiệt tình.",0,0,0,0,0,0
"Cả nhà đax có buổi tiệc sinh nhật ấm cúng tại nhà hàng JW Marriot ) cảm ơn các bạn nhân viên Thuỳ Linh, Nghĩa và Chung thật nhiều nhaaaaa",0,0,0,0,0,0
"Không gian nhà hàng rất đẹp. Đồ ăn rất ngon và hấp dẫn. Thích nhất là món sườn bò nướng hàn quốc và Pizza hải sản ở đây. Nhân viên phục vụ Long, Huyền, Trang rất ân cần và chú đáo. Luôn tươi cười với khách. Cảm ơn chị Hường quản lý nhà hàng rất quan tâm đến khách hàng. Chắc chắn sẽ quay lại đây!",0,0,0,0,0,0
"Lần đầu tiên mình dùng bữa tại nhà hàng. Rất ấn tượng bạn Huyền lễ tân với thái độ chào đón rất chuyên nghiệpBạn Long nhân viên phục vụ rất nhiệt tình, chu đáo. Đặc biệt là bạn Thành làm đồ uống thật tuyệt, nước hoa quả tươi. Chắc chắn sẽ quay lại!",0,0,0,0,0,0
Món ăn yêu thích của tôi là hàu Không gian nhà hàng sang trọng đẹp Có rất nhiều món ăn ngon mình ko thể ăn hết đc nếu có dịp các bạn đến ăn nha Bạn Duyên Huyền Thực phục vụ rất chu đáo,0,0,0,0,0,0
"không gian nhà hàng rộng món ăn ngon và nhân viên phục vụ tốt ( cảm ơn chị huyền trainee , chị duyên trainee)",0,0,0,0,0,0
"không gian thoải mái,đồ ăn phong phú và đa dạng,phục vụ tốt,đặc biệt là bạn Lý tranee phục vụ rất nhiệt tình. nếu có dịp nhất định lần sau sẽ quay lại nhà hàng",0,0,0,0,0,0
"nhà hàng tôi rất thích, món ăn ngon, nhân viên Trang Sarah chuyên nghiệp, tận tâm, tôi sẽ quay lại sớm.",0,0,0,0,0,0
"Đồ ăn ở nhà hàng rất ngon, món ăn đa dạng. Nhân viên phục vụ nhiệt tình. Giờ mới biết đến nơi này. Sau này muốn ăn hải sản lại mò đến đây. Thơm- ngon. Xin cảm ơn nhà hàng. Hà trainee",0,0,0,0,0,0
"Mình đến dùng bữa vào buổi tối. Dù không phải cuối tuần nhưng đồ ăn ngon, đa dạng. Các bạn nhân viên đều nhiệt tình niềm nở. Đặc biệt cảm ơn các bạn Hường, Hiệp, Duyên: vui vẻ, nhẹ nhàng, chu đáo. Sẽ còn quay lại và giới thiệu nhà hàng đến với mọi người.",0,0,0,0,0,0
Mình cảm thấy bữa ăn khá là ngon. Bạn Ha Trang và Lê rất nhiệt tình. Rất hài lòng với nhà hàng. Cảm ơn vì bữa ăn,0,0,0,0,0,0
Tôi cùng chồng đến nhà hàng ăn tối và cảm thấy vô cùng hài lòng với cả đồ ăn lẫn dịch vụ. Đặc biệt cảm ơn em Tú Anh vì sự phục vụ tận tình đã giúp chúng tôi có một buổi tối vui vẻ.,0,0,0,0,0,0
"Đây là lần đầu tiên tôi tới nhà hàng và tôi cảm thấy hài lòng về dịch vụ và trải nghiệm Các bạn phục vụ rất tốt: Thảo, Bảo Linh, Việt Anh.",0,0,0,0,0,0
"Không gian nhà hàng tuyệt vời, đồ ăn hợp khẩu vị, phục vụ tận tâm, quan tâm khách hàng. Chị Ngọc và chị Thu Trang phục vụ bàn e rất chu đáo.",0,0,0,0,0,0
Bữa tối tuyệt vời cùng người thương tại nhà hàng jw cafe. Buffet siêu ngon quầy dessert trang trí tuyệt vời. Cảm ơn chị Hường bạn Trang,0,0,0,0,0,0
"tất cả đều hoàn hảo , nhân viên nhiệt tình đáng iu nhất là bạn Mai Linh,Thông, Duyên Chúc nhà hàng càng phát triển hơn",0,0,0,0,0,0
"Đồ ăn ngon miệng, bạn nhân viên Ngọc và Hiệp phục vụ sang trọng và tận tình, chu đáo, nhà hàng có không gian đẹp. Nhất định sẽ quay lại nhà hàng nhiều lần nữa",0,0,0,0,0,0
"Khung cảnh đẹp, đồ ăn ngon, nhân viên nhà hàng phục vụ chu đáo. Chị phục vụ Hiền và anh Sang rất nhiệt tình, niềm nở. Sau này mình sẽ quay lại nhà hàng",0,0,0,0,0,0
"Không gian sang trọng, nhiều món ăn ngon hợp khẩu vị. Đội ngũ nhân viên phục vụ tận tình chuyên nghiệp, cảm ơn Mai Linh và em Bích đã takecare cho mẹ con mình có được một bữa trưa ngon miệng tại nhà hàng",0,0,0,0,0,0
"Thật tuyệt vời khi có cơ hội thưởng thức bữa ăn ở nhà hàng Jw Cafe. Món ăn phong phú, sang trọng. Nhân viên lễ tân tên Huyền rất thân thiện và luôn tươi cười phục vụ rất nhiệt tình.",0,0,0,0,0,0
"Đúng như review của mọi khách hàng đã từng đến thưởng thức bữa tối tại nhà hàng bậc nhất Hà Nội , vui lòng khách đến , vừa lòng khách đi . Từ dịch vụ đến thái độ của nhân viên nơi đây thật đầm ấm và tình cảm , đem lại cho bạn cảm giác thật gần gũi và ấm ấp . Từ bạn hostess tên Quyên luôn tươi cười niềm nở chào đón khách , đến nụ cười đầm ấm của Ms. Huế ở quầy thu ngân khi khách ra về . Thật sự mình rất rất ưng khi thưởng thức bữa tối và giới thiệu bạn bè tới đây . Cám ơn các bạn rất nhiều về bữa tối . - Diamond -",0,0,0,0,0,0
"Đồ ăn đa dạng, nhà hàng rộng rãi, nhân viên phục vụ rất nhiệt tình, xinh xắn đặc biệt là bạn Nguyễn Hằng. Cảm ơn đã phục vụ gia đình anh.",0,0,0,0,0,0
"Rất hài lòng. Nhân viên nhiệt tình như bạn Dung, Lâm và Vũ tại nhà hàng Marriott Hà Nội. Sẽ quay lại ủng hộ.",0,0,0,0,0,0
"Không gian lãng mạn món ăn hợp khẩu vị phong cách phục vụ chuyên nghiệp, chu đáo, tận tình (Minh và Linh Trang). Chúng tôi sẽ quay lại nhà hàng khi có dịp!",0,0,0,0,0,0
Nhà hàng chất lượng tốt Phục vụ tốt Nguyễn hằng Linh vũ Linh trang Đồ ăn rất ngon miệng phù hợp khẩu vị,0,0,0,0,0,0
"Không gian nhà hàng đẹp, sang trọng đồ ăn tươi ngon hấp dẫn phong phú. Đặc biệt cảm ơn bạn Hà Trang, Linh Bảo và bạn Phạm Hằng đã phục vụ bàn mình rất nhiệt tình chu đáo ❤",0,0,0,0,0,0
"Hôm nay đến sử dụng bữa tối tại nhà hàng tôi rất hài lòng về chất lượng đồ ăn, không gian quán và nhân viên phục vụ. Cảm ơn bạn Linh Trang, bạn Việt Anh, Trang Mẩu đã phục vụ nhiệt tình.",0,0,0,0,0,0
do an ngon lam .phuc vu chu dao.nha hang sang trong.se quaylai .cam on ban Quyen .ban Chung.ban Lan phuc vu chu dao.,0,0,0,0,0,0
"Nhà hàng có rất nhiều đồ phong phú, đầu bếp rất tuyệt vời, là một nơi rất tuyệt vời để thưởng thức bữa tối cùng với gia đình. Cảm ơn bạn nhân viên Phạm Hằng cùng bạn Chung và Thành đã phục vụ rất nhiệt tình và vui vẻ. Cảm ơn nhà hàng Jw.cafe",0,0,0,0,0,0
Nhân viên (Ms. Nguyễn Hằng & Ms. Trang Trần) nhà hàng buffet khá thân thiện và rất nhiệt tình. Có cơ hội team mình sẽ quay lại để enjoy tiệc tối tại nhà JW Cafe.  Team rất cảm ơn bạn Hằng & Trang rất nhiều!,0,0,0,0,0,0
"đây là lần đầu tiên tôi đến nhà hàng, đồ ăn rất đa dạng và ngon,không gian đẹp. Đặc biệt bạn Trần Trang phục vụ rất chu đáo,nhiệt tình, many thanks",0,0,0,0,0,0
"Hôm nay đến ăn tại nhà hàng tôi thật sự rất hài lòng, phong cảnh rất đẹp, đồ ăn ngon, tôi sẽ quay lại, hơn nữa nhân viên rất nhiệt tình. Cảm ơn bạn Linh Trang phục vụ rất chuyên nghiệp.",0,0,0,0,0,0
"Mình rất hài lòng về nhà hàng. Món ăn thực sự ngon, đặc biệt là tôm hùm với ngan ngỗng. Phong cảnh nhà hàng rất đẹp. Cảm ơn em Linh Trang, bạn Hiệp phục vụ bàn mình rất nhiệt tình",0,0,0,0,0,0
Bữa tối tại nhà hàng rất tuyệt. Phong cách phục vụ rất chuyên nghiệp và tận tình. Cám ơn bạn Việt Anh đã phục vụ bữa tối cho chúng tôi.,0,0,0,0,0,0
"Tuyệt vời. Đồ ăn ngon nhà hàng sang trọng. Phục vụ bạn Vương Anh và bạn Quỳnh, Hương nhiệt tình chu đáo. Nhà hàng nhìn ra hồ rất đẹp.",0,0,0,0,0,0
"Mình cùng 2 bé đến ăn trưa tại nhà hàng. Rất cảm ơn các bạn Nghĩa, Lan, Hưng đã phục vụ rất chu đáo để mình và bé nhà mình có những giây phút thoải mái, thưởng thức món ăn ngon, đồ uống tuyệt vời ! Đến JW để thưởng thức bánh sừng bò nóng hổi :)) Thank you all !!!",0,0,0,0,0,0
Mình rất hài lòng về đồ ăn và cách phục vụ của nhân viên nhà hàng. Đặc biệt là bạn Quyên hostess đã nhiệt tình chào đón gia đình mình . Mình sẽ quay lại vào dịp gần nhất,0,0,0,0,0,0
"Hôm nay đoàn mình đã có một bữa trưa rất thoải mái tại nhà hàng jw cafe. Cảm ơn các bạn đặng hằng, hiền, vương anh,... đã có sự tiếp đón rất nhiệt tình..! cảm ơn các bạn rất nhiều..!!!",0,0,0,0,0,0
"Đồ ăn phong phú, đa dạng. Buffet quốc tế phù hộ với cả gia đình. Đến đây ăn mng nên book chỗ trước vì nhà hàng khá đông khách. Nhà mình ăn sn e bé đc nhà hàng tặng 1 bánh kem rất xinh. Sẽ quay lại...",0,0,0,0,0,0
"Hôm nay sử dụng bữa tối tại nhà hàng khiến mình thực sự thích. Phong cảnh đẹp, nhân viên rất nhiệt tình, các món ăn thực sự ngon. Cảm ơn bạn Thực, Hà Trang, Vũ, Linh Trang rất nhiều vì phục vụ chu đáo, nhiệt tình, chuyên nghiệp.",0,0,0,0,0,0
"Mình đã có một trải nghiệm tuyệt vời tại nhà hàng JW cafe. Nhân viên thực sự nhiệt tình, các món ăn tuyệt vời. Chắc chắn sẽ quay lại. Hẹn gặp lại JW cafe. Cảm own bạn Huy, Linh Trang, Trần Trang phục vụ rất nhiệt tình",0,0,0,0,0,0
"bữa tối tuyệt vời tại Jw cafe. nhà hàng rất sang trọng, món ăn ngon, nhất là tôm hùm. nhân viên phục vụ tuyệt vời. cảm ơn bạn Phong và Linh trang - trainee phục vụ rất tốt",0,0,0,0,0,0
"Bữa trưa ngon lành cùng bạn bè tại nhà hàng Jw Cafe. Đồ ăn rất phong phú với đủ các loại ẩm thực từ khắp nơi trên thế giới. Mình đặc biệt thích món dumpling, rất hợp khẩu vị. Cảm ơn 2 bạn Nguyễn Linh và Tuấn Lòng vì sự nhiệt tình. Chất lượng phục vụ đáng giá 6 sao.",0,0,0,0,0,0
"Mình và bạn gái có cơ hội dùng bữa tại nhà hàng. Lúc vào nhà hàng rất ấn tượng với bạn lễ tân quyên. Bạn ý hình như có baby, nhưng rất thân thiện và nhiệt tình dẫn mình về bàn đặt. Bàn được sắp xếp ở ngay sát cửa kính rất đẹp. Nhân viên phục vụ tên thực phục vụ nhiệt tình chu đáo . Mình và bạn gái đã có buổi tối rất vui vẻ . Có cơ hội nhất định sẽ quay lại nhà hàng",0,0,0,0,0,0
Đồ ăn và chất lượng dịch vụ tốt Bạn Dung hôm nay phục vụ gia đình mình rất chu đáo và nhiệt tình Mình sẽ quay lại nhà hàng lần sau,0,0,0,0,0,0
Mình đến nhà hàng rất nhiều rồi. Hôm nay quay lại mình thấy món rất là ngon. Và bạn Nguyễn Hằng phục vụ rất là chu đáo và nhiệt tình.,0,0,0,0,0,0
"Đồ ăn ngon và nhiều lựa chọn. Nhân viên phục vụ thân thiện và rất take care khách. Bếp trưởng còn phục vụ món mời gan ngỗng tại bàn. Tuy nhiên, ốc hương hôm đó không được tươi. Nhà hàng do cạnh hồ nên khá nhiều muỗi!",0,0,0,0,0,0
"Nhân viên tại nhà hàng buffet JW Cafe phục vụ rất nhiệt tình. Cảm ơn các bạn Lê, Hiền, Tuyền, Phong. Đặc biệt là các quản lí nhà hàng: Hường Nguyễn, Linh Vũ và Hương Annie đã support và giúp đỡ bàn doanh nghiệp của mình.",0,0,0,0,0,0
